-17.88329,-10.20488,RoadMap
-6.18329,-10.20488,RoadMap
5.816711,-10.20488,RoadMap
-17.88329,-6.004879,RoadMap
-17.88329,-0.004878998,RoadMap
-17.28329,6.295121,RoadMap
-17.88329,7.495122,RoadMap
-9.18329,12.89512,RoadMap
-1.08329,12.89512,RoadMap
13.31671,12.89512,RoadMap
-8.43329,-10.20488,RoadMap
3.56671,-10.20488,RoadMap
14.66671,-10.20488,RoadMap
4.616711,-6.754879,RoadMap
-11.28329,-6.15488,RoadMap
-6.48329,-6.15488,RoadMap
-3.183289,-6.15488,RoadMap
-1.383289,-6.15488,RoadMap
3.716711,-6.15488,RoadMap
12.71671,-6.15488,RoadMap
13.16671,-3.90488,RoadMap
16.16671,-3.90488,RoadMap
-11.28329,-0.1548791,RoadMap
-9.48329,-0.1548791,RoadMap
-3.183289,-0.1548791,RoadMap
-1.383289,-0.1548791,RoadMap
4.916712,-0.1548791,RoadMap
6.416712,-0.1548791,RoadMap
13.16671,-0.004878998,RoadMap
-17.88329,5.245121,RoadMap
5.666711,5.695121,RoadMap
12.56671,6.295121,RoadMap
5.666711,6.895122,RoadMap
13.16671,7.195121,RoadMap
-10.38329,12.14512,RoadMap
-2.283289,12.14512,RoadMap
-17.88329,12.74512,RoadMap
-11.43329,12.89512,RoadMap
-3.333289,12.89512,RoadMap
-17.73329,-10.05488,RoadMap
-7.383289,-9.604879,RoadMap
4.616711,-9.604879,RoadMap
15.71671,-9.604879,RoadMap
-7.383289,-6.754879,RoadMap
-17.80829,-5.96738,RoadMap
5.816711,-6.004879,RoadMap
15.41671,-5.254879,RoadMap
-17.80829,0.03262103,RoadMap
5.666711,0.3044962,RoadMap
13.31671,4.345121,RoadMap
16.01671,4.345121,RoadMap
-10.45829,6.295121,RoadMap
-2.35829,6.295121,RoadMap
6.107337,6.295121,RoadMap
5.666711,12.59512,RoadMap
13.35421,12.82012,RoadMap
16.16671,12.74512,RoadMap
13.05421,0.03262103,RoadMap
-10.38329,-5.704879,RoadMap
-2.283289,-5.704879,RoadMap
13.91671,-5.254879,RoadMap
-10.38329,0.1451211,RoadMap
-2.283289,0.1451211,RoadMap
-18.40903,-10.73061,Corner
16.74245,-10.73061,Corner
16.74245,13.42086,Corner
-18.40903,13.42086,Corner
-,-
1,40
1,64
2,12
2,41
3,13
3,42
4,45
5,48
6,52
6,30
6,7
7,37
8,39
8,35
9,36
9,55
10,56
11,40
11,41
12,42
13,43
14,42
14,19
14,46
15,45
15,59
16,17
16,44
17,60
18,19
18,60
20,61
20,46
21,58
21,61
22,47
22,51
23,48
23,62
24,25
24,62
25,63
26,27
26,63
27,49
28,58
28,49
29,58
30,48
31,49
31,54
32,54
32,34
32,50
33,55
33,54
34,56
35,52
35,38
36,53
36,39
37,38
37,67
40,45
41,44
43,47
43,65
44,59
45,48
46,49
47,61
50,51
50,58
51,57
52,53
52,62
53,54
53,63
55,56
56,57
57,66
59,62
60,63
